#,Name,Comments 1,Quarter,Down,Distance,Field Position,P/10,SY/GL,Red Area,Drive #,Drive Play #,Gain,R/P,Hash,Personnel,Formation,Form Var,Motion,Starting Form,FIB,Endover,Form Adj Reduce,Y Location,Pass Concept,Pass Result,Backfield,Run Concept,Run Strength,Play Type,Proctection,Front,Front Type,Stunt,Pressure Type,Coverage,2M/4M,BC/REC,QB,RB,TE,WR,Tempo,pff_OFFPERSONNELBASIC,pff_RUNPASS,pff_DRIVEPLAY,pff_HASHDEF,pff_PREVIOUSGAINLOSS,pff_GAINLOSS,pff_SCREEN,pff_QUICKGAME,pff_RUNCONCEPT3,pff_RUNCONCEPTPRIMARY,pff_PENALTY,pff_TOUCHDOWN,pff_TRICKLOOK,pff_TRICKPLAY,pff_TEMPO,pff_2MINUTE,pff_GARBAGETIME,pff_BALLCARRIER,pff_QB,pff_RBS,pff_WRS,pff_TES,pff_FRONTTYPE,pff_OFFFORMATIONGROUP,pff_RUNPASSOPTION,pff_PREVIOUSRUNPASS,pff_PASSRECEIVERTARGET,pff_BLITZDOG,pff_PASSCOVERAGEBASIC
859,"2025 UAB O vs Tulsa, PFF Play 096",96,3,1,9,'+9,1,GL,RA,7,8,0.0,R,L,12,KING U OFF,,,,,,,SLOT,,,GF,Y INSERT,STR,ZN,GAP,BEAR,4 DOWN,,BLITZ,COVER 0,,ALBI 04,ALBI 07,04,17; 85,00; 06,0,12,R,8,L,19.0,0.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06,17; 85,BEAR,3x1,1,R,,1,COVER 0
860,"2025 UAB O vs Tulsa, PFF Play 097",97,3,2,9,'+9,2,GL,RA,7,9,1.0,R,L,12,KING U OFF,,,,,,,SLOT,,,GN,SPL ZN SS,ZN,ZN,GAP,BENCH,4 DOWN,,,COVER 2,,ALBI 04,ALBI 07,04,17; 85,00; 06,0,12,R,9,L,0.0,1.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06,17; 85,WIDE UNDER,3x1,1,R,,0,COVER 2
861,"2025 UAB O vs Tulsa, PFF Play 098",98,3,3,8,'+8,3,GL,RA,7,10,8.0,P,L,11,TRIPS,,,,,,,ON,,COMPLETE,GN,JET SWEEP,WK,DB,,SPLIT,4 DOWN,STUNT,BLITZ,COVER 1,,ALBI 06,ALBI 07,03,17,00; 06; 18,0,11,P,10,L,1.0,8.0,0,0.0,,,,ALBI 06,0,0,0,0,0,ALBI 06,ALBI 07,03,00; 06; 18,17,EVEN,3x1,0,R,ALBI 06,1,COVER 1
862,"2025 UAB O vs Tulsa, PFF Play 105",105,3,1,10,'+35,P,,,8,1,5.0,P,R,12,KING U OFF,,,,,,,SLOT,,COMPLETE,GF,Y INSERT,STR,PA,,WIDE OVER,4 DOWN,,,COVER 6,,ALBI 00,ALBI 07,11,17; 85,00; 08,0,12,P,1,R,8.0,5.0,0,0.0,,INSIDE ZONE,,,0,0,0,0,0,ALBI 00,ALBI 07,11,00; 08,17; 85,WIDE OVER,3x1,1,P,ALBI 00,0,COVER 6
863,"2025 UAB O vs Tulsa, PFF Play 106",106,3,2,5,'+30,2,,,8,2,3.0,R,R,12,ACE YU OFF,,,,,,X,OFF,,,GN,SPL ZN SS,ZN,ZN,GAP,BENCH,4 DOWN,,,COVER 2 MAN,2.0,ALBI 11,ALBI 07,11,17; 85,00; 08,0,12,R,2,R,5.0,3.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 11,ALBI 07,11,00; 08,17; 85,WIDE UNDER,2x2,1,P,,0,COVER 2 MAN
864,"2025 UAB O vs Tulsa, PFF Play 107",107,3,3,2,'+27,3,SY,,8,3,-4.0,P,M,12,KING U OFF,,,,,,,SLOT,,SACK,GF,Y INSERT,STR,PA,,BENCH,4 DOWN,,BLITZ,COVER 6,,ALBI 07,ALBI 07,11,17; 85,00; 08,0,12,P,3,C,3.0,-4.0,0,0.0,,INSIDE ZONE,,,0,0,0,0,0,ALBI 07,ALBI 07,11,00; 08,17; 85,WIDE UNDER,3x1,1,R,,1,COVER 6
865,"2025 UAB O vs Tulsa, PFF Play 113",113,3,1,10,'-29,P,,,9,1,4.0,R,M,11,DUO Y OFF,STK/SNUG,,,,,X,OFF,,,GF,CTR OY,WK,GAP,GAP,WIDE OVER,4 DOWN,,,COVER 3,,ALBI 04,ALBI 07,04,17,00; 05; 12,0,11,R,1,C,-4.0,4.0,0,,,COUNTER,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 05; 12,17,WIDE OVER,2x2,1,P,,0,COVER 3
866,"2025 UAB O vs Tulsa, PFF Play 114",114,3,2,6,'-33,2,,,9,2,3.0,R,M,11,TRIPS,,,,,,,ON,,,GF,Q POWER G LD,STR,GAP,GAP,WIDE OVER,4 DOWN,,,COVER 1,,ALBI 04,ALBI 07,04,17,00; 05; 06,0,11,R,2,C,4.0,3.0,0,,,PULL LEAD,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 05; 06,17,WIDE OVER,1x3,1,R,,0,COVER 1
867,"2025 UAB O vs Tulsa, PFF Play 115",115,3,3,3,'-36,3,SY,,9,3,1.0,R,R,12,KING U OFF,,,,,,,SLOT,,,GF,Y INSERT,STR,ZN,GAP,BENCH,4 DOWN,,BLITZ,COVER 0,,ALBI 04,ALBI 07,04,17; 85,00; 08,0,12,R,3,R,3.0,1.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 08,17; 85,WIDE UNDER,1x3,1,R,,1,COVER 0
868,"2025 UAB O vs Tulsa, PFF Play 129",129,4,1,10,'-25,P,,,10,1,7.0,R,R,11,TREY Y OFF,SNUG,,,X,X,X,OFF,,,GN,INSIDE ZN,ZN,ZN,GAP,BENCH,4 DOWN,,,COVER 4,,ALBI 03,ALBI 07,03,85,00; 05; 12,0,11,R,1,R,1.0,7.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 05; 12,85,WIDE UNDER,1x3,1,R,,0,COVER 4
869,"2025 UAB O vs Tulsa, PFF Play 130",130,4,2,3,'-32,2,SY,,10,2,-5.0,X,M,21,PRO - OPEN,SNUG,TOZ,,,,X,OFF,CURLS,,GN,JET SWEEP,STR,,GAP,WIDE OVER,4 DOWN,,,,,,ALBI 07,03; 11,85,00; 05,0,21,X,2,C,7.0,,0,,,,ALBI 05 FST,,0,0,0,0,0,,ALBI 07,03; 11,00; 05,85,WIDE OVER,2x2,0,R,,0,
870,"2025 UAB O vs Tulsa, PFF Play 131",131,4,2,8,'-27,2,,,10,3,5.0,P,M,11,DUO Y OFF,STK/SNUG,,,,,X,OFF,,RUN,GF,JET SWEEP,STR,DB,,WIDE OVER,4 DOWN,,,COVER 4,,ALBI 07,ALBI 07,03,85,00; 05; 12,0,11,P,3,C,,5.0,0,0.0,,,,,0,0,0,0,0,ALBI 07,ALBI 07,03,00; 05; 12,85,WIDE OVER,2x2,0,X,,0,COVER 4
871,"2025 UAB O vs Tulsa, PFF Play 132",132,4,3,3,'-32,3,SY,,10,4,0.0,P,M,02,TRIPS - WING,,,,,,,,,COMPLETE,GEMP,JET SWEEP,STR,DB,,WIDE OVER,4 DOWN,,,COVER 4,,ALBI 08,ALBI 07,,17; 85,00; 06; 08,0,02,P,4,C,5.0,0.0,0,0.0,,,,,0,0,0,0,0,ALBI 08,ALBI 07,,00; 06; 08,17; 85,WIDE OVER,2x3,0,P,ALBI 08,0,COVER 4
872,"2025 UAB O vs Tulsa, PFF Play 134",134,4,1,10,'+31,P,,,11,1,4.0,R,L,12,TREY U HIP,,,,,,,PRO,CURLS,,GN,Q SPL ZN,STR,ZN,GAP,BENCH,4 DOWN,,,COVER 2 MAN,2.0,ALBI 03,ALBI 07,03,17; 85,00; 05,0,12,R,1,L,0.0,4.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 05,17; 85,WIDE UNDER,3x1,0,P,,0,COVER 2 MAN
873,"2025 UAB O vs Tulsa, PFF Play 135",135,4,2,6,'+27,2,,,11,2,2.0,R,L,12,QUADS WING - NIX,,,,,,,SLOT,,,GN,CTR OY,STR,GAP,GAP,BENCH,4 DOWN,,,COVER 4,,ALBI 03,ALBI 07,03,17; 85,00; 06,0,12,R,2,L,4.0,2.0,0,,,COUNTER,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 06,17; 85,WIDE UNDER,4x0,1,R,,0,COVER 4
874,"2025 UAB O vs Tulsa, PFF Play 136",136,4,3,4,'+25,3,,,11,3,5.0,P,L,11,TREY Y OFF,SNUG,,,X,X,X,OFF,,COMPLETE,GF,JET SWEEP,STR,DB,,BENCH,4 DOWN,,,COVER 4,,ALBI 00,ALBI 07,04,85,00; 06; 12,0,11,P,3,L,2.0,5.0,0,0.0,,,,,0,0,0,0,0,ALBI 00,ALBI 07,04,00; 06; 12,85,WIDE UNDER,3x1,0,R,ALBI 00,0,COVER 4
875,"2025 UAB O vs Tulsa, PFF Play 137",137,4,1,10,'+20,P,,RA,11,4,20.0,R,M,12,ACE YU OFF,,Z IN,,,,X,OFF,CURLS,,GF,SPL ZN SS,STR,ZN,GAP,BENCH,4 DOWN,,,COVER 4,,ALBI 04,ALBI 07,04,17; 85,00; 06,0,12,R,4,C,5.0,20.0,0,,,INSIDE ZONE,,ALBI 04,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 06,17; 85,WIDE UNDER,2x2,0,P,,0,COVER 4
876,"2025 UAB O vs Tulsa, PFF Play 144",144,4,1,10,'-10,P,,,12,1,1.0,R,L,12,TREY U HIP,,,,,,,WING PRO,CURLS,,,Y INSERT,STR,ZN,GAP,WIDE OVER,4 DOWN,,,COVER 4,,ALBI 11,ALBI 07,11,17; 85,00; 05,0,12,R,1,L,20.0,1.0,0,,,MAN,,,0,0,0,0,0,ALBI 11,ALBI 07,11,00; 05,17; 85,WIDE OVER,1x3,0,R,,0,COVER 4
877,"2025 UAB O vs Tulsa, PFF Play 145",145,4,2,9,'-11,2,,,12,2,-1.0,R,L,11,TREY Y OFF,SNUG,,,X,X,X,OFF,,,GN,CTR OY,WK,GAP,GAP,BENCH,4 DOWN,,BLITZ,COVER 4,,ALBI 11,ALBI 07,11,17,00; 05; 12,0,11,R,2,L,1.0,-1.0,0,,,COUNTER,,,0,0,0,0,0,ALBI 11,ALBI 07,11,00; 05; 12,17,WIDE UNDER,3x1,1,R,,1,COVER 4
878,"2025 UAB O vs Tulsa, PFF Play 146",146,4,3,10,'-10,3,,,12,3,14.0,P,L,11,TREY Y OFF,SNUG,,,X,X,X,OFF,,COMPLETE,GF,JET SWEEP,STR,DB,,SPLIT,4 DOWN,STUNT,,COVER 2 MAN,2.0,ALBI 00,ALBI 07,04,17,00; 05; 06,0,11,P,3,L,-1.0,14.0,0,0.0,,,,,0,0,0,0,0,ALBI 00,ALBI 07,04,00; 05; 06,17,EVEN,3x1,0,R,ALBI 00,0,COVER 2 MAN
879,"2025 UAB O vs Tulsa, PFF Play 147",147,4,1,10,'-24,P,,,12,4,6.0,R,R,12,TREY U HIP,,,,,,,WING PRO,CURLS,,,Y INSERT,STR,ZN,GAP,WIDE OVER,4 DOWN,,,COVER 4,,ALBI 04,ALBI 07,04,17; 85,00; 05,0,12,R,4,R,14.0,6.0,0,,,MAN,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 05,17; 85,WIDE OVER,1x3,0,P,,0,COVER 4
880,"2025 UAB O vs Tulsa, PFF Play 148",148,4,2,4,'-30,2,,,12,5,0.0,R,L,12,KING U OFF,,,,,,,SLOT,CURLS,,,Q SPL ZN,STR,ZN,GAP,UNDER,4 DOWN,,,COVER 6,,ALBI 04,ALBI 07,04,17; 85,00; 05,0,12,R,5,L,6.0,0.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 04,ALBI 07,04,00; 05,17; 85,UNDER,3x1,0,R,,0,COVER 6
881,"2025 UAB O vs Tulsa, PFF Play 149",149,4,3,4,'-30,3,,,12,6,57.0,P,L,11,TRIPS - SLOT,,,,X,,X,OPEN,,COMPLETE,GEMP,JET SWEEP,STR,DB,,BENCH,4 DOWN,STUNT,,COVER 4,,ALBI 05,ALBI 07,03,85,00; 05; 06,0,11,P,6,L,0.0,57.0,0,0.0,,,,,0,0,0,0,0,ALBI 05,ALBI 07,03,00; 05; 06,85,WIDE UNDER,3x2,0,R,ALBI 05,0,COVER 4
882,"2025 UAB O vs Tulsa, PFF Play 150",150,4,1,10,'+13,P,,RA,12,7,2.0,R,L,12,KING U OFF,,,,,,,SLOT,CURLS,,,Q SPL ZN,STR,ZN,GAP,BENCH,4 DOWN,,,COVER 4,,ALBI 03,ALBI 07,03,17; 85,00; 06,0,12,R,7,L,57.0,2.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 06,17; 85,WIDE UNDER,3x1,0,P,,0,COVER 4
883,"2025 UAB O vs Tulsa, PFF Play 151",151,4,2,8,'+11,2,,RA,12,8,6.0,R,L,12,KING U OFF,,H IN,,,,,SLOT,CURLS,,GN,SPL ZN SS,ZN,ZN,GAP,BENCH,4 DOWN,,,COVER 4,,ALBI 03,ALBI 07,03,17; 85,05; 06,0,12,R,8,L,2.0,6.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 07,03,05; 06,17; 85,WIDE UNDER,3x1,0,R,,0,COVER 4
884,"2025 UAB O vs Tulsa, PFF Play 152",152,4,3,2,'+5,3,SY/GL,RA,12,9,2.0,R,L,21 (**),WING - NIX,,,,,,,,CURLS,,,OUTSIDE ZN LD,STR,ZN,GAP,BENCH,5 DOWN,,,COVER 0,,ALBI 04,ALBI 07,03; 04,85,,0,21 (**),R,9,L,6.0,2.0,0,,,OUTSIDE ZONE,,,0,1,0,0,0,ALBI 04,ALBI 07,03; 04,,85,WIDE UNDER,0x2,0,R,,0,COVER 0
885,"2025 UAB O vs Tulsa, PFF Play 153",153,4,1,3,'+3,1,SY/GL,RA,12,10,3.0,R,L,23,WING - CLOSED,,,,,,,,CURLS,,,Q POWER G LD,STR,GAP,GAP,ONE INTERIOR,4 DOWN,,,RED ZONE,,ALBI 04,ALBI 07,03; 04,17; 44; 85,,0,23,R,10,L,2.0,3.0,0,,,PULL LEAD,,ALBI 04,0,0,0,0,0,ALBI 04,ALBI 07,03; 04,,17; 44; 85,ONE INTERIOR,2x1,0,R,,0,RED ZONE
886,"2025 UAB O vs Tulsa, PFF Play 166",166,4,1,10,'-21,P,,,13,1,14.0,R,R,22,KING U OFF B HIP,,,,,,X,,CURLS,,,Q POWER G LD,STR,GAP,GAP,BENCH,4 DOWN,,,COVER 6,,ALBI 04,ALBI 07,03; 04,17; 85,06,0,22,R,1,R,3.0,14.0,0,,,PULL LEAD,,,0,0,0,4,0,ALBI 04,ALBI 07,03; 04,06,17; 85,WIDE UNDER,1x2,0,R,,0,COVER 6
887,"2025 UAB O vs Tulsa, PFF Play 167",167,4,1,10,'-35,P,,,13,2,5.0,R,L,13,TOAD WING - CLOSED,,,,,,,,CURLS,,,Y INSERT,STR,ZN,GAP,WIDE OVER,4 DOWN,,,COVER 2,,ALBI 03,ALBI 07,03,17; 44; 85,06,0,13,R,2,L,14.0,5.0,0,,,MAN,,,0,0,0,0,0,ALBI 03,ALBI 07,03,06,17; 44; 85,WIDE OVER,1x3,0,R,,0,COVER 2
888,"2025 UAB O vs Tulsa, PFF Play 168",168,4,2,5,'-40,2,,,13,3,-3.0,R,L,22,CLOSED - CLOSED,,,,,,,,CURLS,,,,,ZN,GAP,BENCH,4 DOWN,,,,,ALBI 07,ALBI 07,03; 04,44; 87,05,0,22,R,3,L,5.0,-3.0,0,,,UNDEFINED,,,0,0,0,0,0,ALBI 07,ALBI 07,03; 04,05,44; 87,WIDE UNDER,1x1,0,R,,0,
889,"2025 UAB O vs Tulsa, PFF Play 169",169,4,3,8,'-37,3,,,13,4,-2.0,R,L,22,CLOSED - CLOSED,,,,,,,,CURLS,,,,,ZN,GAP,BENCH,4 DOWN,,,,,ALBI 07,ALBI 07,03; 04,44; 87,05,0,22,R,4,L,-3.0,-2.0,0,,,UNDEFINED,,,0,0,0,0,0,ALBI 07,ALBI 07,03; 04,05,44; 87,WIDE UNDER,1x1,0,R,,0,
890,,,1,1,10,,,,,,,13.0,R,R,11,EMPTY 3x2,SNUG,TOZ,,X,X,X,OPEN,,,GEMP,JET SWEEP,,DB,,,,,,,,,,,,,0,11,R,1,R,,13.0,0,,,NO VIDEO,,,0,0,0,0,0,ALBI 02,ALBI 05,,,,,2x3,0,,,0,
891,,,1,1,10,,,,,,,4.0,R,R,11,TREY Y OFF,SNUG,,,X,X,X,OFF,,,GN,INSIDE ZN,,PA,,,,,,,,,,,,,0,11,R,2,R,,4.0,0,,,NO VIDEO,,,0,0,0,0,0,ALBI 02,ALBI 05,,,,,1x3,0,,,1,
892,,,1,2,6,,,,,,,8.0,R,C,11,DUO Y OFF,STK/SNUG,Z MTR,,X,X,X,OFF,,,GF,JET SWEEP,,DB,,,,,,,,,,,,,0,11,R,3,C,,8.0,0,,,NO VIDEO,,,0,0,0,0,0,ALBI 02,ALBI 05,,,,,2x2,0,,,0,
893,,,1,1,10,,,,,,,,P,C,11,TREY Y OFF,SNUG,BUZZ,,X,X,X,OFF,,,GN,Y INSERT,,ZN,,,,,,,,,,,,,0,11,P,4,C,,,0,,,COUNTER,,,0,0,0,0,0,,ALBI 05,,,,,1x3,1,,,0,
894,,,1,2,10,,,,,,,9.0,R,C,12,KING U OFF,,,,,,,SLOT,,,,Y INSERT,,PA,,,,,,,,,,,,,0,12,R,5,C,,9.0,0,,,NO VIDEO,,,0,0,0,0,0,ALBI 03,ALBI 05,,,,,1x3,0,,,0,
895,,,1,3,1,,,,,,,4.0,R,C,31,,,,,,,,,,,,NO VIDEO,,,,,,,,,,,,,,,,31,R,6,C,,4.0,0,,,NO VIDEO,,,0,0,0,0,0,ALBI 05,ALBI 05,,,,,2x2,0,,,0,
896,,,1,1,10,,,,,,,4.0,R,C,12,TRIPS - SLOT,,TOZ,,X,,X,OPEN,,,GEMP,JET SWEEP,,DB,,,,,,,,,,,,,1,12,R,7,C,,4.0,0,,,NO VIDEO,,,0,0,0,0,0,ALBI 07,ALBI 05,,,,,2x3,0,,,0,
897,,,1,2,6,,,,,,,1.0,R,C,11,DOUBLES,STK,,,X,,X,OPEN,,,GF,Y INSERT,,ZN,,,,,,,,,,,,,0,11,R,8,C,,1.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 07,ALBI 05,,,,,2x2,1,,,1,
898,,,1,3,5,,,,,,,2.0,R,C,11,TRIPS,,ALBI 03 (B:B),,,,,ON,,,GF,OUTSIDE ZONE,,PA,,,,,,,,,,,,,0,11,R,9,C,,2.0,0,,,OUTSIDE ZONE,ALBI 44 OH,,0,0,0,0,0,ALBI 03,ALBI 05,,,,,3x1,1,,,1,
899,,,1,3,13,,,,,,,-10.0,P,L,11,TRIPS - OPEN,Y AT 3,,,X,,X,OPEN,,,GF,JET SWEEP,,DB,,,,,,,,,,,,,0,11,P,10,L,,-10.0,0,,,,,,0,0,0,0,0,ALBI 05,ALBI 05,,,,,3x1,0,,,0,
900,,,1,1,10,,,,,,,2.0,R,L,11,DUO Y OFF,SNUG,Z MTR,,X,X,X,OFF,,,PSTL,INSIDE ZN RD,,ZN,,,,,,,,,,,,,0,11,R,1,L,,2.0,0,,,MAN,,,0,0,0,0,0,ALBI 02,ALBI 05,,,,,2x2,1,,,0,
901,,,1,2,8,,,,,,,11.0,P,L,11,OTHER,,ALBI 01 (B:R); ALBI 85 (L:R{L}),,X,,,OFF,,,GEMP,JET SWEEP,,DB,,,,,,,,,,,,,0,11,P,2,L,,11.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 00,ALBI 05,,,,,4x2,1,,ALBI 00,0,
902,,,1,1,10,,,,,,,5.0,R,L,21,,,,,,,,,,,,OUTSIDE ZONE,,,,,,,,,,,,,,,,21,R,3,L,,5.0,0,,,OUTSIDE ZONE,,,0,0,0,0,0,ALBI 07,ALBI 05,,,,,3x0,0,,,0,
903,,,1,2,5,,,,,,,1.0,P,R,11,TREY Y OFF,SNUG,Y FR,,X,X,X,OFF,,,GF,JET SWEEP,,DB,,,,,,,,,,,,,0,11,P,4,R,,1.0,0,,,,,,0,0,0,0,0,ALBI 05,ALBI 05,,,,,1x3,0,,,0,
904,,,1,3,4,,,,,,,8.0,P,R,10,,,Y,,,,,,,,,nan,,,,,,,,,,,,,,,,10,P,5,R,,8.0,0,,,,,,0,0,0,0,0,ALBI 04,ALBI 05,,,,,1x3,0,,ALBI 04,0,
905,,,1,1,10,,,,,,,3.0,R,C,12,KING U OFF,,Z MTR,,,,X,SLOT,,,GF,Y INSERT,,ZN,,,,,,,,,,,,,0,12,R,6,C,,3.0,0,,,COUNTER,,,0,0,0,0,0,ALBI 02,ALBI 05,,,,,3x1,1,,,1,
906,,,1,2,7,,,,,,,,P,L,11,TREY Y OFF,SNUG,H IN,,X,X,X,OFF,,,GN,JET SWEEP,,ZN,,,,,,,,,,,,,0,11,P,7,L,,,0,,,MAN,,,0,0,0,0,0,,ALBI 05,,,,,3x1,1,,ALBI 08,1,
907,,,1,3,7,,,,,,,42.0,P,L,11,TRIPS - OPEN,Y AT 3,,,X,,X,OPEN,,,GF,JET SWEEP,,DB,,,,,,,,,,,,,0,11,P,8,L,,42.0,0,,,,,,0,0,0,0,0,ALBI 01,ALBI 05,,,,,3x1,0,,ALBI 01,1,
908,,,1,1,3,,,,,,,-1.0,R,L,11,TREY Y OFF,SNUG,,,X,X,X,OFF,,,GN,Y INSERT,,PA,,,,,,,,,,,,,0,11,R,9,L,,-1.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 05,,,,,3x1,0,,,0,
909,,,1,2,4,,,,,,,,X,L,12,QUADS WING - NIX,ENDOVER,,,X,X,,SLOT,,,GN,Y INSERT,,PA,,,,,,,,,,,,,0,12,X,10,L,,,0,,,,ALBI 55 FST,,0,0,0,0,0,,ALBI 05,,,,,4x0,0,,,0,
910,,,1,2,9,,,,,,,,P,L,12,PRO,,SHIFT,,,,,ON,,,,INSIDE ZN RD,,RPO,,,,,,,,,,,,,0,12,P,11,L,,,0,,,MAN,,,0,0,0,0,0,,ALBI 05,,,,,2x1,0,,ALBI 85,0,
911,,,1,3,9,,,,,,,1.0,P,L,11,TRIPS - OPEN,Y AT 3,,,X,,X,OPEN,,,GF,JET SWEEP,,DB,,,,,,,,,,,,,0,11,P,12,L,,1.0,0,,,,,,0,0,0,0,0,ALBI 05,ALBI 05,,,,,3x1,0,,,0,
912,,,1,1,10,,,,,,,4.0,R,L,11,TRIPS - SLOT,SNUG,Y MTR,,X,X,X,OPEN,,,GEMP,JET SWEEP,,DB,,,,,,,,,,,,,0,11,R,1,L,,4.0,0,,,MAN,,,0,0,0,0,0,ALBI 02,ALBI 05,,,,,3x2,1,,,0,
913,,,1,2,6,,,,,,,7.0,R,R,12,KING U OFF,,,,,,,SLOT,,,GF,JET SWEEP,,DB,,,,,,,,,,,,,0,12,R,2,R,,7.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 02,ALBI 05,,,,,1x3,1,,,1,
914,,,1,1,10,,,,,,,-3.0,R,R,11,DUO Y OFF,SNUG,Z MTR,,X,X,X,OFF,,,GF,JET SWEEP,,DB,,,,,,,,,,,,,0,11,R,3,R,,-3.0,0,,,COUNTER,,,0,0,0,0,0,ALBI 02,ALBI 05,,,,,2x2,1,,,1,
915,,,2,2,13,,,,,,,7.0,R,C,11,OTHER,,Z MTR,,,,,,,,GF,Y INSERT,,PA,,,,,,,,,,,,,0,11,R,4,C,,7.0,0,,,INSIDE ZONE,,,1,0,0,0,0,ALBI 03,ALBI 05,,,,,2x4,1,,,0,
916,,,2,3,6,,,,,,,6.0,R,C,11,OTHER,,Z MTR,,,,,,,,GF,Y INSERT,,PA,,,,,,,,,,,,,0,11,R,5,C,,6.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 05,,,,,2x4,1,,,0,
917,,,2,1,10,,,,,,,,P,C,11,TRIPS - OPEN,Y AT 2,ALBI 44* (L:R{R}),,X,,X,OPEN,,,GF,JET SWEEP,,DB,,,,,,,,,,,,,0,11,P,6,C,,,0,,,,ALBI 66 OH,,0,0,0,0,0,,ALBI 05,,,,,1x3,0,,,0,
918,,,2,1,20,,,,,,,1.0,R,C,11,DUO Y OFF,STK/SNUG,,,,,X,OFF,,,GF,JET SWEEP,,DB,,,,,,,,,,,,,1,11,R,7,C,,1.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 05,,,,,2x2,1,,,0,
919,,,2,2,19,,,,,,,7.0,R,L,11,OTHER,,,,X,,,OFF,,,GEMP,JET SWEEP,,DB,,,,,,,,,,,,,0,11,R,8,L,,7.0,0,,,INSIDE ZONE,,,1,0,0,0,0,ALBI 02,ALBI 05,,,,,4x2,1,,,0,
920,,,2,3,12,,,,,,,7.0,P,L,11,TREY Y OFF,SNUG,,,X,X,X,OFF,,,GF,JET SWEEP,,DB,,,,,,,,,,,,,0,11,P,9,L,,7.0,0,,,,,,0,0,0,0,0,ALBI 05,ALBI 05,,,,,3x1,0,,,0,
921,,,2,4,5,,,,,,,,X,C,11,TRIPS - OPEN,Y AT 2,Y MTR,,X,,X,OPEN,,,GF,JET SWEEP,,DB,,,,,,,,,,,,,0,11,X,10,C,,,0,,,,ALBI 68 FST,,0,0,0,0,0,,ALBI 05,,,,,1x3,0,,,0,
922,,,2,1,10,,,,,,,17.0,P,C,21,,,ALBI 03* (B:R),,,,,,,,,INSIDE ZONE,,,,,,,,,,,,,,,,21,P,1,C,,17.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 05,,,,,0x4,0,,ALBI 03,0,
923,,,2,1,10,,,,,,,7.0,R,L,12,SLOT - WING,,,,,,,SLOT,,,GN,Y INSERT,,PA,,,,,,,,,,,,,0,12,R,2,L,,7.0,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 05,,,,,2x2,1,,,1,
924,,,2,2,3,,,,,,,,X,C,12,SLOT - WING,,ALBI 08* (L:R{L}),,,,,SLOT,,,PSTL,OUTSIDE ZN LD,,ZN,,,,,,,,,,,,,1,12,X,3,C,,,0,,,,ILUN D96 DoD,,0,0,0,0,0,,ALBI 05,,,,,2x2,0,,,0,
925,,,2,1,4,,,,,,,,X,C,12,KING U OFF,,,,,,,SLOT,,,GF,JET SWEEP,,DB,,,,,,,,,,,,,0,12,X,4,C,,,0,,,,ALBI 85 FST,,0,0,0,0,0,,ALBI 05,,,,,1x3,0,,,0,
926,,,2,1,9,,,,,,,4.0,R,C,12,KING U OFF,,,,,,,SLOT,,,GN,JET SWEEP,,DB,,,,,,,,,,,,,0,12,R,5,C,,4.0,0,,,INSIDE ZONE,,,0,1,0,0,0,ALBI 02,ALBI 05,,,,,1x3,0,,,1,
927,,,2,2,5,,,,,,,1.0,R,L,12,TREY U HIP,,,,,,,WING PRO,,,,Y INSERT,,ZN,,,,,,,,,,,,,0,12,R,6,L,,1.0,0,,,OUTSIDE ZONE,,,0,1,0,0,0,ALBI 02,ALBI 05,,,,,1x3,0,,,0,
928,,,2,3,4,,,,,,,,P,R,11,DUO Y OFF,STK/SNUG,,,,,X,OFF,,,GF,JET SWEEP,,DB,,,,,,,,,,,,,0,11,P,7,R,,,0,,,,,,0,0,0,0,0,,ALBI 05,,,,,2x2,0,,ALBI 03,0,
